     Index              y_true              y_pred        descriptor_1
      1983   -0.2104175929E+01   -0.1896141282E+01    0.5459557360E+01
      1984   -0.2406485849E+01   -0.2088244422E+01    0.6141133151E+01
      1985   -0.2068569716E+01   -0.1669731912E+01    0.4656264161E+01
      1986   -0.2582975241E+01   -0.2241952870E+01    0.6686485804E+01
      1987   -0.2536795723E+01   -0.2589825051E+01    0.7920725164E+01
      1988   -0.6014421623E+00   -0.6214340582E+00    0.9369369382E+00
      1989   -0.1437761058E+01   -0.1596238070E+01    0.4395510363E+01
      1990   -0.2268983739E+01   -0.2317265498E+01    0.6953692597E+01
      1991   -0.2638183241E+01   -0.2636641557E+01    0.8086828629E+01
      1992   -0.1911074088E+01   -0.2281518070E+01    0.6826861867E+01
      1993   -0.3001578173E+01   -0.2977866138E+01    0.9297482519E+01
      1994   -0.1459006880E+01   -0.1352410773E+01    0.3530418919E+01
      1995   -0.2114871385E+01   -0.1590207594E+01    0.4374114429E+01
      1996   -0.1686870601E+01   -0.1735809976E+01    0.4890707019E+01
      1997   -0.1396695587E+01   -0.1364199928E+01    0.3572246464E+01
      1998   -0.2455260007E+01   -0.3321146965E+01    0.1051543190E+02
      1999   -0.8850813317E+00   -0.7335717031E+00    0.1334797712E+01
      2000   -0.3028687295E+01   -0.2761447550E+01    0.8529636297E+01
      2001   -0.3116678832E+01   -0.2965044824E+01    0.9251992907E+01
      2002   -0.1869115431E+01   -0.2446177606E+01    0.7411068629E+01
      2003   -0.2043365734E+01   -0.2296708507E+01    0.6880757051E+01
      2004   -0.1743509478E+01   -0.2425574005E+01    0.7337967712E+01
      2005   -0.2449080575E+01   -0.3321944263E+01    0.1051826069E+02
      2006   -0.1689280721E+00   -0.4844729598E+00    0.4510033457E+00
      2007   -0.1204533032E+01   -0.1423850355E+01    0.3783884272E+01
      2008   -0.3114203381E+01   -0.2625054759E+01    0.8045719039E+01
      2009   -0.3094401560E+01   -0.2666761446E+01    0.8193693030E+01
      2010   -0.1465314553E+01   -0.1033881685E+01    0.2400287915E+01
      2011   -0.1456216065E+01   -0.1086299575E+01    0.2586264909E+01
      2012   -0.2674900614E+01   -0.2599425018E+01    0.7954785539E+01
      2013   -0.2677174689E+01   -0.2601220149E+01    0.7961154608E+01
      2014   -0.2211272091E+01   -0.9840827749E+00    0.2223602975E+01
      2015   -0.1626596759E+01   -0.2207408983E+01    0.6563925196E+01
      2016   -0.2777533423E+01   -0.2883618435E+01    0.8963094685E+01
      2017   -0.1057593584E+01   -0.9496760327E+00    0.2101528955E+01
      2018   -0.2770162683E+01   -0.1930245741E+01    0.5580558889E+01
      2019   -0.2047009864E+01   -0.1899126222E+01    0.5470147830E+01
      2020   -0.1251462223E+01   -0.1713489148E+01    0.4811513435E+01
      2021   -0.2284899927E+00   -0.5695200445E+00    0.7527476796E+00
      2022   -0.1728678687E+01   -0.1697851525E+01    0.4756031651E+01
      2023   -0.1121395778E+01   -0.1414289847E+01    0.3749963893E+01
      2024   -0.9791379786E+00   -0.9123153134E+00    0.1968974319E+01
      2025   -0.2647453972E+01   -0.2429743249E+01    0.7352760056E+01
      2026   -0.1177203072E+01   -0.1365743881E+01    0.3577724361E+01
      2027   -0.1989539153E+01   -0.1893181555E+01    0.5449056344E+01
      2028   -0.2114919577E+01   -0.1590135022E+01    0.4373856946E+01
      2029   -0.1975653689E+01   -0.1878970918E+01    0.5398637457E+01
      2030   -0.4998678413E+00   -0.8732393897E+00    0.1830334193E+01
      2031   -0.1295475298E+01   -0.2083132834E+01    0.6122997401E+01
      2032   -0.1300544692E+01   -0.1965994758E+01    0.5707395257E+01
      2033   -0.3110575688E+01   -0.2403108706E+01    0.7258261549E+01
      2034   -0.2766989388E+01   -0.2282494535E+01    0.6830326333E+01
      2035   -0.3325782939E+01   -0.3743186962E+01    0.1201281630E+02
      2036   -0.3317496033E+01   -0.3748967465E+01    0.1203332534E+02
      2037   -0.3290829294E+01   -0.3747142460E+01    0.1202685028E+02
      2038   -0.1672574180E+01   -0.1497006320E+01    0.4043439293E+01
      2039   -0.1094825949E+01   -0.9930806580E+00    0.2255527176E+01
      2040   -0.9574087846E+00   -0.9104384813E+00    0.1962315379E+01
      2041   -0.3315778873E+01   -0.2999793121E+01    0.9375278752E+01
      2042   -0.3145398061E+01   -0.2768768905E+01    0.8555612229E+01
      2043   -0.2625330870E+01   -0.2956097640E+01    0.9220248584E+01
      2044   -0.2297379015E+01   -0.2697216982E+01    0.8301748297E+01
      2045   -0.2503615668E+01   -0.3346878411E+01    0.1060672625E+02
      2046   -0.2294959291E+01   -0.2098132990E+01    0.6176217473E+01
      2047   -0.2059144582E+01   -0.2019249171E+01    0.5896340209E+01
      2048   -0.2000977711E+01   -0.1831869618E+01    0.5231523553E+01
      2049   -0.1649284855E+01   -0.2052947352E+01    0.6015900276E+01
      2050   -0.1466083007E+01   -0.1345982128E+01    0.3507610293E+01
      2051   -0.1048926484E+01   -0.1778544387E+01    0.5042327341E+01
      2052   -0.9815200117E+00   -0.1731401405E+01    0.4875065551E+01
      2053   -0.2252807438E+01   -0.1798681602E+01    0.5113773533E+01
      2054   -0.9998365550E+00   -0.1192176088E+01    0.2961911388E+01
      2055   -0.3977301455E+00   -0.2432546322E+01    0.7362705269E+01
      2056   -0.5879038223E+00   -0.2458416160E+01    0.7454490627E+01
      2057   -0.1118319458E+01   -0.1945420040E+01    0.5634396814E+01
      2058   -0.8260386440E+00   -0.2672069044E+01    0.8212524219E+01
      2059   -0.2197576903E+00   -0.2034057172E+01    0.5948878523E+01
      2060   -0.3079400655E+00   -0.9295280389E+00    0.2030044518E+01
      2061   -0.1184558181E+01   -0.1495287184E+01    0.4037339853E+01
      2062   -0.1556702248E+01   -0.1637267475E+01    0.4541081379E+01
      2063   -0.1433379357E+01   -0.1555768302E+01    0.4251924924E+01
      2064   -0.9663022927E+00   -0.1663436451E+01    0.4633928069E+01
      2065   -0.1243655771E+01   -0.1509205630E+01    0.4086722053E+01
      2066   -0.2429015163E+01   -0.1839501069E+01    0.5258599695E+01
      2067   -0.3069713964E+01   -0.2252973182E+01    0.6725585518E+01
      2068   -0.3669497881E+01   -0.2754969592E+01    0.8506652709E+01
      2069   -0.2501888563E+01   -0.2321432893E+01    0.6968478381E+01
      2070   -0.1463042094E+01   -0.1710256034E+01    0.4800042451E+01
      2071   -0.1676078602E+01   -0.1442001468E+01    0.3848283837E+01
      2072   -0.3198015683E+01   -0.3402754617E+01    0.1080497324E+02
      2073   -0.2849721446E+01   -0.2181576895E+01    0.6472273776E+01
      2074   -0.1906263839E+01   -0.1277804048E+01    0.3265716649E+01
      2075   -0.2804798653E+01   -0.2470030789E+01    0.7495698958E+01
      2076   -0.2014500477E+01   -0.2077019035E+01    0.6101305837E+01
      2077   -0.1656879154E+01   -0.2150134338E+01    0.6360716591E+01
      2078   -0.3137661209E+01   -0.2611273568E+01    0.7996823814E+01
      2079   -0.2517695572E+01   -0.1944741416E+01    0.5631989079E+01
      2080   -0.2942247696E+01   -0.2744908517E+01    0.8470956337E+01
      2081   -0.1514137485E+01   -0.1654130976E+01    0.4600912541E+01
      2082   -0.2768687545E+01   -0.2668710549E+01    0.8200608385E+01
      2083   -0.1123637791E+01   -0.8919293510E+00    0.1896645577E+01
      2084   -0.1712415427E+01   -0.1866973490E+01    0.5356070967E+01
      2085   -0.2216659114E+01   -0.2305004741E+01    0.6910191823E+01
      2086   -0.1003782724E+01   -0.1042323871E+01    0.2430240520E+01
      2087   -0.9405712073E+00   -0.1139819588E+01    0.2776152203E+01
      2088   -0.6018809425E+00   -0.6206591348E+00    0.9341875348E+00
      2089   -0.8470148982E+00   -0.1224697856E+01    0.3077297580E+01
      2090   -0.1254622526E+01   -0.1324072797E+01    0.3429876690E+01
      2091   -0.1087029728E+01   -0.1161474607E+01    0.2852983516E+01
      2092   -0.2748685846E+01   -0.3089664153E+01    0.9694138294E+01
      2093   -0.2546283373E+01   -0.1984449722E+01    0.5772872876E+01
      2094   -0.7788375645E+00   -0.1078982045E+01    0.2560302546E+01
      2095   -0.2880737190E+01   -0.2431930933E+01    0.7360521888E+01
      2096   -0.2288877924E+01   -0.2373801049E+01    0.7154278919E+01
      2097   -0.9865550524E+00   -0.1777116320E+01    0.5037260606E+01
      2098   -0.3253188646E+01   -0.3215421329E+01    0.1014032073E+02
      2099   -0.2457222083E+01   -0.1836704896E+01    0.5248678963E+01
      2100   -0.3079714041E+01   -0.2508222640E+01    0.7631202422E+01
      2101   -0.3070232049E+01   -0.2033818402E+01    0.5948031375E+01
      2102   -0.3353125711E+01   -0.2429470551E+01    0.7351792533E+01
      2103   -0.8427336749E+00   -0.1582924408E+01    0.4348273919E+01
      2104   -0.1916448446E+01   -0.1773766969E+01    0.5025377214E+01
      2105   -0.1771268822E+01   -0.2346360738E+01    0.7056921575E+01
      2106   -0.1125748309E+01   -0.8955138591E+00    0.1909363297E+01
      2107   -0.8416805158E+00   -0.1230300152E+01    0.3097174345E+01
      2108   -0.2316423937E+01   -0.2575753506E+01    0.7870799773E+01
      2109   -0.1760293088E+01   -0.1712728963E+01    0.4808816324E+01
      2110   -0.2006402621E+01   -0.1215925257E+01    0.3046172678E+01
      2111   -0.7988924716E+00   -0.9904200956E+00    0.2246087586E+01
      2112   -0.4007092909E+01   -0.2916533444E+01    0.9079876082E+01
      2113   -0.2312795621E+01   -0.2323240837E+01    0.6974892906E+01
      2114   -0.9354169615E+00   -0.1097292239E+01    0.2625266530E+01
      2115   -0.9079877524E+00   -0.1146243473E+01    0.2798943941E+01
      2116   -0.2052193828E+01   -0.2159480613E+01    0.6393876875E+01
      2117   -0.2297519535E+01   -0.2020082034E+01    0.5899295180E+01
      2118   -0.1937153350E+01   -0.2232415758E+01    0.6652648436E+01
      2119   -0.2601415636E+01   -0.1695358622E+01    0.4747186911E+01
      2120   -0.2484481787E+01   -0.1943889294E+01    0.5628965776E+01
      2121   -0.9982529236E+00   -0.1023512846E+01    0.2363499604E+01
      2122   -0.2789466450E+01   -0.1951464487E+01    0.5655842320E+01
      2123   -0.6014392911E+00   -0.6214451608E+00    0.9369763298E+00
      2124   -0.1266570723E+01   -0.1071015284E+01    0.2532036734E+01
      2125   -0.9794058759E+00   -0.1343656306E+01    0.3499358351E+01
      2126   -0.2165294827E+01   -0.1737145549E+01    0.4895445587E+01
      2127   -0.2358866238E+01   -0.2589423817E+01    0.7919301598E+01
      2128   -0.3253364979E+01   -0.3215421989E+01    0.1014032307E+02
      2129   -0.2488388687E+01   -0.3047728997E+01    0.9545353703E+01
      2130   -0.2613645135E+01   -0.3203471909E+01    0.1009792457E+02
      2131   -0.1444016247E+01   -0.2011156265E+01    0.5867626837E+01
      2132   -0.2826343369E+01   -0.3126560265E+01    0.9825044519E+01
      2133   -0.1825189374E+01   -0.1529831823E+01    0.4159903125E+01
      2134   -0.1594007213E+01   -0.1762373831E+01    0.4984954727E+01
      2135   -0.7905041113E+00   -0.1174170943E+01    0.2898029709E+01
      2136   -0.2964236948E+01   -0.2409835729E+01    0.7282128813E+01
      2137   -0.3027863167E+01   -0.2111410344E+01    0.6223325100E+01
      2138   -0.2772164208E-01   -0.4082928243E+00    0.1807186637E+00
      2139   -0.7965360097E+00   -0.8811389500E+00    0.1858361580E+01
      2140   -0.8184940914E+00   -0.8845520552E+00    0.1870471168E+01
      2141   -0.1011072098E+01   -0.2185866605E+01    0.6487493529E+01
      2142   -0.2377690259E+01   -0.1965911927E+01    0.5707101373E+01
      2143   -0.3218278214E+01   -0.3398390846E+01    0.1078949072E+02
      2144   -0.2208775286E+01   -0.2581891746E+01    0.7892578053E+01
      2145   -0.2681432979E+01   -0.3032162980E+01    0.9490125973E+01
      2146   -0.1042641320E+01   -0.1186486883E+01    0.2941726270E+01
      2147   -0.1647704493E+01   -0.1541948826E+01    0.4202893864E+01
      2148   -0.6014736258E+00   -0.6212850663E+00    0.9364083197E+00
      2149   -0.6011358631E+00   -0.6219755670E+00    0.9388581939E+00
      2150   -0.2419667043E+01   -0.1646581671E+01    0.4574127850E+01
      2151   -0.1769165983E+01   -0.1397337174E+01    0.3689816353E+01
      2152   -0.1746633396E+01   -0.1407496409E+01    0.3725860995E+01
      2153   -0.1748877012E+01   -0.1749212923E+01    0.4938260244E+01
      2154   -0.1772064896E+01   -0.1528239271E+01    0.4154252804E+01
      2155   -0.1495776470E+01   -0.1442437960E+01    0.3849832497E+01
      2156   -0.1603649816E+01   -0.1661285717E+01    0.4626297332E+01
      2157   -0.1063749166E+01   -0.1175319823E+01    0.2902105900E+01
      2158   -0.2534360991E+01   -0.2102845489E+01    0.6192937268E+01
      2159   -0.2572010843E+01   -0.2076985257E+01    0.6101185993E+01
      2160   -0.2698278275E+01   -0.2177115610E+01    0.6456445280E+01
      2161   -0.4803968721E+00   -0.6869028020E+00    0.1169217945E+01
      2162   -0.8502422205E+00   -0.1000808093E+01    0.2282943867E+01
      2163   -0.1340985683E+01   -0.1300713133E+01    0.3346997347E+01
      2164   -0.6017472308E+00   -0.6206265264E+00    0.9340718412E+00
      2165   -0.1413513336E+01   -0.1804603168E+01    0.5134783060E+01
      2166   -0.3547777313E+01   -0.2510536527E+01    0.7639412020E+01
      2167   -0.1029734456E+01   -0.1195797432E+01    0.2974759802E+01
      2168   -0.6966512700E+00   -0.1291002591E+01    0.3312544657E+01
      2169   -0.1768927224E+01   -0.1528457066E+01    0.4155025532E+01
      2170   -0.3163462168E+01   -0.3166160142E+01    0.9965543615E+01
      2171   -0.2655423306E+01   -0.2578215611E+01    0.7879535242E+01
      2172   -0.2504827492E+01   -0.3051211523E+01    0.9557709597E+01
      2173   -0.3135681104E+01   -0.3430227227E+01    0.1090244518E+02
      2174   -0.1801050487E+01   -0.2207749787E+01    0.6565134359E+01
      2175   -0.1895273700E+01   -0.1472654919E+01    0.3957041300E+01
      2176   -0.1976242684E+01   -0.1438591891E+01    0.3836186769E+01
      2177   -0.1991566194E+01   -0.2188193232E+01    0.6495748328E+01
      2178   -0.1652356646E+01   -0.1740980740E+01    0.4909052723E+01
      2179   -0.1219414222E+01   -0.1047098148E+01    0.2447179501E+01
      2180   -0.1586812057E+01   -0.1592970003E+01    0.4383915367E+01
      2181   -0.1586063681E+01   -0.1592971156E+01    0.4383919457E+01
      2182   -0.1587034203E+01   -0.1590835654E+01    0.4376342764E+01
      2183   -0.2528355392E+01   -0.2588644405E+01    0.7916536269E+01
      2184   -0.2060758317E+01   -0.2015102625E+01    0.5881628397E+01
      2185   -0.1827629685E+01   -0.2020138972E+01    0.5899497193E+01
      2186   -0.2647511313E+01   -0.2469276048E+01    0.7493021159E+01
      2187   -0.7566781377E+00   -0.1793330030E+01    0.5094786329E+01
      2188   -0.7479715984E+00   -0.1721921846E+01    0.4841432377E+01
      2189   -0.7943923911E+00   -0.1843464266E+01    0.5272660992E+01
      2190   -0.1719307526E+01   -0.2074058485E+01    0.6090801900E+01
      2191   -0.1663543585E+01   -0.1469843223E+01    0.3947065492E+01
      2192   -0.2732416333E+01   -0.2222297080E+01    0.6616747689E+01
      2193   -0.3591913559E+01   -0.2866465255E+01    0.8902235751E+01
      2194   -0.9420518922E+00   -0.1153946627E+01    0.2826274483E+01
      2195   -0.8860388485E+00   -0.9949683509E+00    0.2262224650E+01
      2196   -0.8910129630E+00   -0.2111928417E+01    0.6225163205E+01
      2197   -0.1525564416E+01   -0.2187858957E+01    0.6494562332E+01
      2198   -0.1272246165E+01   -0.1638572750E+01    0.4545712453E+01
      2199   -0.9070297906E+00   -0.7036704330E+00    0.1228708963E+01
      2200   -0.2877428596E+01   -0.3053004578E+01    0.9564071298E+01
      2201   -0.2963047993E+01   -0.2747015518E+01    0.8478431907E+01
      2202   -0.2625911488E+01   -0.2167129538E+01    0.6421015015E+01
      2203   -0.2106024473E+01   -0.2133472938E+01    0.6301602475E+01
      2204   -0.2308239086E+01   -0.3024235633E+01    0.9462000000E+01
      2205   -0.9711684847E+00   -0.1100451894E+01    0.2636476885E+01
      2206   -0.2568804264E+01   -0.2593942180E+01    0.7935332604E+01
      2207   -0.1554269749E+01   -0.1484611754E+01    0.3999463768E+01
      2208   -0.7979481453E+00   -0.1084220270E+01    0.2578887602E+01
      2209   -0.7193307960E+00   -0.8510665575E+00    0.1751665694E+01
      2210   -0.1848026039E+01   -0.2263638131E+01    0.6763424414E+01
      2211   -0.1037513726E+01   -0.1186952560E+01    0.2943378478E+01
      2212   -0.1078216226E+01   -0.1194317035E+01    0.2969507398E+01
      2213   -0.1177498093E+01   -0.1128407690E+01    0.2735663152E+01
      2214   -0.1107423033E+01   -0.8547565420E+00    0.1764757641E+01
      2215   -0.2727055984E+01   -0.1097276002E+01    0.2625208921E+01
      2216   -0.1344521131E+01   -0.1571568397E+01    0.4307983153E+01
      2217   -0.1098264245E+01   -0.1149560172E+01    0.2810711483E+01
      2218   -0.1286189990E+01   -0.9429024053E+00    0.2077496342E+01
      2219   -0.2776346401E+01   -0.2946117288E+01    0.9184838613E+01
      2220   -0.2139100473E+01   -0.1887213419E+01    0.5427881586E+01
      2221   -0.3125363344E+00   -0.6286513992E+00    0.9625438329E+00
      2222   -0.1553818813E+01   -0.1702435702E+01    0.4772296161E+01
      2223   -0.1001288081E+01   -0.1428329024E+01    0.3799774443E+01
      2224   -0.1923936948E+01   -0.1790797795E+01    0.5085802040E+01
      2225   -0.1926257157E+01   -0.1664561820E+01    0.4637920841E+01
      2226   -0.9560995232E+00   -0.9711409969E+00    0.2177685961E+01
      2227   -0.1485259043E+01   -0.1408929765E+01    0.3730946496E+01
      2228   -0.1309849134E+01   -0.1578589719E+01    0.4332894581E+01
